index,raw,tags,usecase,awareness,date,link_url
174,如果要将语音融入到正经的工作流，那么我觉得是需要更大的上下文以及这些文字素材之间的结构组织关系，因此大纲式的或者是像ginko这样的排布的方式是有价值的，也可以尝试这样的一种流程结构当然了，我们还是回到最常用的白板那么如何能够将语音快速的输入到白板当中，在白板当中进行相关的一些整合，这是一个值得探索的一个课题,工作流;语音输入;文字组织,探讨如何将语音快速输入到工作流中，以提高工作效率并优化文字组织结构,IMG_8962.JPEG,2024/05/03,https://ejn8zf8z9a.feishu.cn/record/UPuErQj9xeGl8AcUAJWcBN1cnbf
173,目前我觉得语言对于第一感思考的最大的问题是他是即时性的，在于当下很难造成一个时空的异味，谁可以尝试一下把自己的语言作为一个靶子，然后去攻破他，而不是把它当作一个既定的东西。,语言;思考;时空,在语言哲学领域中，探讨语言的即时性对思考的影响，以及如何突破语言固有的框架，引发对语言本质的思考。,IMG_8960.JPEG,2024/05/03,https://ejn8zf8z9a.feishu.cn/record/DWgRruQ2aej0pGcHxAGcCziPn8d
172,看上去这个效果已经出来，我能够控制不同的流程，针对于成文本和针对于我的语音输入，它都可以做切换不同的API调用进行处理，下一步看一下稳定下来之后使用的实际效果怎么样？,人工智能;语音识别;API调用,探讨人工智能在语音识别领域的应用，以及不同API调用对处理效果的影响,,2024/05/03,https://ejn8zf8z9a.feishu.cn/record/DYaXruOd4eVRrgc5BDTcmN57ntg
166,我发现一个有意思的事情就是直接听写的话，他不会标上标点符号，如果说用文本输入的方式呢，他会根据我的一些停顿和旨意做相应的标点符号的输入，我觉得这一点上面可能更合适，目前我的工作流,语音识别;文本输入;标点符号,探讨语音输入与文本输入在标点符号识别方面的差异,,2024/05/03,https://ejn8zf8z9a.feishu.cn/record/NFNErzJx5eddAdcn8HScuCbBnvf
163,iOS上面的捷径虽然很好用，但是编排逻辑串联一些脚本还是比较复杂的比较繁琐效率不是特别高,iOS;捷径应用;编程,在一个科技论坛中，讨论如何提高iOS捷径应用中脚本编写的逻辑串联效率，以及探讨可能的改进方法或替代方案,,2024/05/03,https://ejn8zf8z9a.feishu.cn/record/DT8Tre60ueNfNMc0eLFcIoyynag
161,白隐慧鹤大字书法的探索，直接影响了后来的井上有一和日本少数字派，诸如他那句有意思的偈语：暂时不在，如同死人,艺术;书法;影响,探讨白隐慧鹤大字书法对井上有一和日本少数字派的影响，以及其在艺术领域中的意义和价值,IMG_8957.JPEG,2024/05/02,https://ejn8zf8z9a.feishu.cn/record/EodkrnciWeXFRwcZUXhcbGPknLb
160,白隐慧鹤禅师（1685~1768）作为日本临济禅中兴之祖，是最著名最重要的宗教家。现在日本传承的临济禅法系（宗派）皆属白隐之下，所以今天的临济禅就是不折不扣的“白隐禅”。,禅宗;白隐慧鹤;宗教历史,讨论日本宗教发展中白隐慧鹤禅师的影响及其在临济禅宗中的地位,,2024/05/02,https://ejn8zf8z9a.feishu.cn/record/ILTgrNWzCeDGoOczTfHcbPNXn3b
159,白隐 圆相 卵枢转（局部） 画得非常圆，应该就是禅宗打圆相之意,禅宗;圆相;绘画,在讨论关于佛教禅宗在艺术和绘画中的表现和影响时，可能会引用到白隐圆相图的具体绘画技巧和宗教哲学意义。,IMG_8956.JPEG,2024/05/02,https://ejn8zf8z9a.feishu.cn/record/D2owrvQYuepZw8cQyWrcKnNCnHg
158,因为打游戏素质太低，我妈放了尊菩萨在电脑后面试图感化暴躁的我。。。,心理学;家庭教育;宗教信仰,探讨家庭中使用宗教信仰来调整孩子的行为和情绪管理的有效性,IMG_8952.JPEG,2024/05/02,https://ejn8zf8z9a.feishu.cn/record/Xt8Br9zgCeAbWScy5Wfc8hGcno4
157,俄语中的“товар”（商品）一词来自突厥—鞑靼语中泛指家畜或财产的词语，而俄语中的“товарищ”（同志）一词与商品一词同出一辙，意为“商业伙伴”，товарищ的派生词“товарищество”（同志或同事关系、友谊）原意为“商贸公司”。,语言学;历史;文化,探讨词源在不同语言和文化中如何影响词汇的现代意义及其社会影响,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/J6RurdgeAec2lRcJzqxc3mDNnYe
156,"《圣经》的旧约部分，关于《创世纪》一章中 ""God said, Let there be light: and there was light""，简译“神说，要有光”，于是就创造了光，将世界分为光明与黑暗，创造世间万物。",宗教;圣经;创世纪,在宗教学科下，探讨《圣经》中关于神创造世界的故事，特别是《创世纪》一章中神说'要有光'的启示,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/DkWoraYLQegWR0cmudKcXRo4nZb
155,不结玫瑰的蔷薇不是好月季,植物;花卉;园艺,在园艺爱好者论坛上讨论如何识别蔷薇和月季的区别，分享养护经验和注意事项,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/CrvSrShvkeGaZXcodGAcJEbGner
154,“打自己人，别人就会怕你”,心理学; 社会学; 行为心理学,在心理学和社会学领域中，探讨人们在群体中打自己人的行为背后可能存在的心理动机和社会影响，以及这种行为对个体和群体关系的影响,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/DPVsrPeIsePV2mcQk0qcJsirnzd
152,俄罗斯的统治者在为自己的沙皇或帝国头衔寻求国际认可时，并未将他们的权威回溯至拜占庭。另一方面，不乏证据表明他们非常重视征服金帐汗国的后继国——喀山和阿斯特拉罕。在对喀山和阿斯特拉罕发动最后一击时，伊凡称它们为自己的世袭领地，这种说法正意味着他将自己视为金帐汗国的继承人。,历史;俄罗斯;金帐汗国,在讨论俄罗斯统治者与金帐汗国的关系时，可以提及俄罗斯统治者在寻求国际认可时选择性回溯至金帐汗国而非拜占庭，以及他们对征服喀山和阿斯特拉罕的重视。可以进一步探讨伊凡将喀山和阿斯特拉罕称为自己的世袭领地，表明他将自己视为金帐汗国的继承人的意义。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/HKCLrY2GWeSLpFcFvNgcArr8nHf
150,“基辅国家”：在俄罗斯出现的诺曼国家更加类似于17和18世纪时欧洲的大型商业企业，例如东印度公司或哈得逊湾公司，以赚钱为目的而建立，由于在其活动的区域内缺乏任何行政机关而被迫承担了一些准政府的职能。,历史;商业;欧洲,根据用户输入内容，可以设想一个讨论话题：17和18世纪欧洲大型商业企业与基辅国家的相似之处，探讨它们的经济活动、组织结构以及对当时欧洲社会和政治的影响。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/IEB0riFBre7hRucebrDcewh0nnj
149,基辅罗斯就好比是一个东印度公司,历史;国际关系;地理,讨论基辅罗斯与东印度公司之间可能存在的联系和影响，探讨历史、国际关系和地理等方面的话题,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/C95krSe7oe8dLjcpFrYcIyZ8nrg
148,禅宗里面有一个叫做打圆相的参悟方法，在空中或者是在地上画一个圈。我的理解这可能是一种自指的隐喻,禅宗;参悟方法;自指,探讨禅宗中关于打圆相参悟方法的意义和自指隐喻的哲学内涵,photo_1714549001108.JPEG,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/Phuarde7DeTI8Cc5byacYFfinwN
147,智慧即压缩,,探讨智慧与压缩之间是否存在某种联系，如智慧是一种对信息的精简理解，或者压缩是智慧的一种体现等等,c544a2f33af64f7d84ae7be07d9cbac1..MOV,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/ORR9rya8VefHnZcjNGwcqoM9nwg
146,大模型展现出的很多能力出乎科学家的意料，无法解释这些能力如何而来，只能用“涌现”来解释。然而为什么会出现涌现现象，产生涌现的现象，原理和机制无法被准确描述和认知。,大模型;涌现;科学家,讨论大模型展现出超出科学家意料的能力及涌现现象，探讨涌现现象产生的原因和解释不确定性的问题。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/CkPtrqA2megmfscAFfmcBF31n5e
145,三元组（Triple）是一种常用于信息抽取、知识图谱构建和自然语言处理领域的数据结构。一个三元组包括三个部分：主体（Subject）、谓语（Predicate）和宾体（Object）。三元组用于表示事实或知识中的关系，其中主体是指事物或概念，谓语描述了主体和宾体之间的关系，宾体则是与主体相关联的另一个事物或概念。,信息抽取;知识图谱构建;自然语言处理,使用三元组的结构来描述事实或知识中的关系，比如主体、谓语和宾体之间的联系。可以探讨三元组在不同领域的应用，如信息抽取、知识图谱构建和自然语言处理。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/QDxsrv6yFexUbVcZS37cNAyHnxc
143,亚里士多德对轴心革命给出的答案：你克服自欺欺人的能力(苏格拉底要解决的)。你培养品格的能力。为了实现智慧并增强你的心灵结构(柏拉图解决的)以及你与现实的联系。这就是“理性”的意义 #remark,哲学;智慧;品格,讨论哲学中关于智慧、品格以及理性的重要性，探讨亚里士多德、苏格拉底和柏拉图在这些主题上的观点并比较之,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/IuAPrpUv4e2mYrcaqOuccSz7nLe
142,hello feishu,问候语; 通用语; feishu,用户与feishu聊天机器人进行交互,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/HlzjrYqr1e9C3ocHQ13cFOM7nsh
141,-n 面包师变换虽然在每一步操作中都是确定的，但是它映射成一个概率过程的原因在于系统对初始条件的敏感性，这种性质在动力学系统中被称为混沌,混沌; 动力学系统; 变换,讨论面包师变换中确定操作却映射成概率过程的原因，以及系统对初始条件敏感性造成的混沌现象，可以探讨混沌理论在动力学系统中的应用和影响。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/EOTnrjP26ePjVrc9iAicCRZ5nqc
140,-n - 何为想蕴？;“「想蕴」，谓于境界取种种相。” ([pdf](zotero://open-pdf/library/items/QDCIJ3KB?page=38&annotation=RAH7CEAC)),文学;哲学,探讨文学作品中的意境与哲学内涵，或者讨论哲学概念在文学创作中的体现,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/Xc8prn8WhezANYcU3YvcGQCTnHh
139,-n 我的设想：安平桥，不是人要过去，而是载货的船要过去,建筑;历史;交通,针对安平桥的特殊设计，可以讨论其历史背景、建筑风格以及对交通运输的影响,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/OhE9rFVhIe6flJc14dIc3e46nrf
138,-n 宝带桥虽不如卢沟桥那般雄伟，但其316.8米的桥长一如江南的婉约、清秀，53个桥孔成我国现存古石拱桥梁之最。相传，苏州刺史王仲舒为保漕运拉纤顺利，带头捐出玉带建桥，此桥因而得名。 ,历史文化;桥梁建筑;江南,在江南地区探讨古代桥梁建筑对当地交通发展的影响和历史文化背景,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/WJJcrBUK6eDF94c8PMtcJQ5InHe
137,-n 纤道桥位于绍兴阮社，与萧绍运河平行，俗称百孔官塘桥，又称铁链桥。为石板石墩组成的长桥，其主要作用为纤夫拉纤用，此外也可用于风浪大时船只的避风。 ,建筑;历史,探讨古代水路交通中桥梁的作用和历史背景，以纤道桥为例进行讨论。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/VJlCrXjU2eSzz7c5YZacDGMvnuT
136,"-n [安平桥的“天下无桥长此桥”纪录, 在国内一直延续到 20 世纪,直到 1905 年, 平汉铁路郑州黄河大桥(桥长 3 015 米) 建成,安平桥的长度纪录才被正式打破](skim:///Users/dachuan/Downloads/0inbox/天下无桥长此桥 宋代的“超级工程”——安平桥-邱俊霖.pdf#page=4&point=351,377)",历史;桥梁工程;中国历史,在讨论中国历史桥梁工程时，可以引用安平桥的“天下无桥长此桥”纪录，探讨其在国内延续到20世纪直到1905年的影响和意义。可以在教育领域进行相关话题的讨论。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/N8GJrhxzseBBIwcEi5Wcc4bPnON
135,"-n [泉州南门外的玉澜桥长 1 000 余丈,合 约 3 000 米。同样位于泉州南门外的苏埭 桥,长度达到了惊人的 2 300 丈,差不多 接近 8 000 米了](skim:///Users/dachuan/Downloads/0inbox/天下无桥长此桥 宋代的“超级工程”——安平桥-邱俊霖.pdf#page=3&point=267,294)",历史;建筑;泉州;桥梁,根据用户输入内容，可以讨论宋代的桥梁建设在泉州的情况，比如玉澜桥和苏埭桥的长度和规模，探讨宋代的桥梁工程技术以及对当时社会和交通的影响。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/HEg6r7pJSe45RGcy7N1c5iw5nTg
134,"-n [五里桥建成于南宋绍兴八年 ](skim:///Users/dachuan/Downloads/0inbox/天下无桥长此桥——福建省晋江县安平桥_黄四海.pdf#page=1&point=46,400)",历史;建筑;南宋;福建省,讨论南宋时期建筑在福建省的影响与意义，以五里桥为例展开对南宋时期建筑的探讨,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/NEPzrcTUyefFyucnKcVc7uWqnCc
133,在北美和澳洲的英属殖民地，由于硬通货短缺，因此人们在西班牙银元的中间用冲压机器打孔，冲下来的银片作为小面额辅币使用。,历史;货币;银元,探讨英属殖民地时期的硬通货短缺问题，以及人们如何用西班牙银元制作小面额辅币的做法,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/HWw9r25JEemSX4cgefZckQ9jn1g
132,“角”作为辅币单位，起源于外国银圆进入中国市场时，与之配套的小额银圆。这些小额银圆被民间称为“角子”或“银角子”，因为它们通常是大银圆的十分之一,货币;历史;中国,在中文论坛或文学作品中探讨中国历史货币发展，以及角作为辅币单位的起源和演变,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/MkOqr6MCaemBwJc67GncQMEknPw
131,“圆”字在货币单位中的使用，最早可以追溯到清朝。当时，由于外国银币的流入，特别是墨西哥银圆（鹰洋）等，这些银币因其形状被命名为“银圆”。随着时间的推移，人们开始以“枚”计值这些银币，而“圆”作为量词逐渐从“银圆”中派生出来,历史;清朝;货币;银币;量词,在讨论货币发展史或清朝经济的背景下，可以用“圆”字在货币单位中的演变作为话题，探讨外国银币对当时中国经济的影响以及货币单位的变迁,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/TZ90rKISoeyKRycf9xMcGT0OnCe
130,"＂觥”又特指饮酒礼上用于罚酒的角爵 ",文物，古代礼制，饮酒文化,在古代的宴会上，主人经常会使用觥来表达对贵客的敬意，并进行罚酒游戏，增添宴会的乐趣。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/Ex6Dr4c2gel3pZcfh5gcNE4xnxc
129,"说文解字 ＂爵实曰觞，虚曰觯 ",语文;文字学;古代文化,根据用户输入内容，可以探讨古代文字解释和文化传承的话题，例如《说文解字》中的文字释义和文化内涵。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/XYpwrvO1oeJhv9cUUkmcDoqcnad
128,西周青铜柉禁（fán jìn），是目前出土铜禁和共存酒器均保存完整的唯一成套青铜器，为西周祭祀礼器,西周;青铜器;禁;祭祀礼器,在考古学领域中，讨论西周青铜柉禁的出土情况、保存完整程度以及其在西周祭祀仪式中的功能和意义。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/QOqCrZNMZeAKVjcyZD8cDpvYnVg
127,-n ​佉卢字母，那是汉晋时代在楼兰尼雅一代使用的字母，唐代已经不用了,汉晋时代; 楼兰尼雅; 唐代,根据用户输入内容，可以设想一个关于汉晋时代楼兰尼雅使用佉卢字母的研究话题，探讨其在文化交流中的意义以及在唐代为何不再使用的原因。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/ZyXXrEd1WehG2rce0bGc3UHln1f
126,-n 于阗语，这是一种约公元500-1000年在新疆和田通行的一种东伊朗语,历史;语言;新疆,探讨新疆地区在公元500-1000年间的语言使用情况和历史背景,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/KKuAry292eGZXzcOXCEcCJgenWF
125,"-n [漢武帝派遣司馬相如「說服」邛、笮之人接 受西漢統治](skim:///Users/dachuan/Calibre Library/trans/Yang Bin/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia De Yun Nan Yu Zhong Guo (9)/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia - Yang Bin.pdf#page=113&point=77,501)",历史;汉武帝;外交,在古代中国历史中，汉武帝派遣司马相如说服邛、笮之人接受西汉统治是外交谈判中的一个重要话题，可以探讨汉武帝的执政策略、外交手段以及古代国际关系等方面的话题。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/KhCkrpMNRePE4AcakK8cZMBYnUf
124,-n “艺” 本指种植。甲骨文和金文1都是一人蹲在地上，双手捧一秧苗在 栽种,文物古迹; 农业; 文字学,在古代汉字的演变过程中，'艺'这个字最初指的是种植，特别是在甲骨文和金文中，描绘了一个人蹲在地上，双手捧着一株秧苗正在进行栽种的情景。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/GAu7rGi7MeWbjOci7HOck5gQnJe
123,卮与觯，音同，同为酒器，可能为形态传承,文化;器皿;传承,在文化传承与器皿形态演变的话题下，探讨卮与觯的联系和可能的意义,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/B9ZCrH790epyZHc0FTCcuW2snKf
122,文字学上一种从声符求字义的学说。形声字大都声旁在右。宋王子韶(字圣美，山西太原人)研究字学，认为汉字(形声字)左边形符标明义类，右边声符标明意义,文字学;形声字;汉字,讨论形声字的研究，以宋王子韶的观点为主线，探讨形符和声符在汉字中的意义划分和表示方式。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/LA5EroOxgeEERuct0M5coqknnae
121,行香炉是佛教中用于行香的一种香炉，既可以手持行走也可以固定放置使用。它不仅是佛教修持的一种方式，也是佛教文化中重要的精神象征,佛教;行香炉;宗教文化,在佛教修行中，使用行香炉是一种重要的仪式，可以探讨不同宗教文化对信仰的影响和体现。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/ArBDrJWJ1eLBwLc7eQscNtG7nHb
120,"-n [唐亡於黃巢，而禍基於桂林](skim:///Users/dachuan/Calibre Library/trans/Yang Bin/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia De Yun Nan Yu Zhong Guo (9)/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia - Yang Bin.pdf#page=128&point=122,236)",历史;唐朝;黄巢起义;桂林之变,通过唐朝发生在桂林的黄巢起义，探讨禍乱的根源和历史演变,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/XKERrisRpe2FBqc7bUUckWAAn4b
119,“废 足 𫄷”这 爵之差，所  遵循的是“以素为贵＂ ,中国古代服饰; 废足𫄷; 以素为贵,在探讨古代礼仪制度的演变时，提到了'废足𫄷'这一冕冠制度的变革，指出这种变化反映了社会价值观从注重外在象征转变为崇尚简约自然的趋势。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/Dx1yrQuoEeSmSVcMYZxcN11qnvh
118,-n 语义角色理论认为信息元素具有角色（如施事、受事、原因、方式），这些角色本身也是信息元素,语义角色理论; 信息元素; 角色,在语义角色理论的框架下，探讨信息元素具有不同角色（如施事、受事、原因、方式）在语言理解和语义分析中的重要性，以及它们之间的关系和作用,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/TgGoryp5Met1kTcaKuAce6aPnCc
117,"语义角色方法提供了一种理解语言和认知的框架，它强调了语言中的动作和事件参与者之间的关系，并认为这些关系在我们的心智表征中同样重要。这种方法认为，我们在语言中用来描述行动和事件的词汇和结构，实际上反映了我们认知世界的方式。

",语义角色; 认知; 语言,讨论语义角色方法如何帮助理解语言和认知，强调行动和事件参与者之间的关系，以及语言反映认知世界的方式。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/VZ4Cryc7ye5aKdchuWdcNGaZnbf
116,道在器中,,讨论道教在古代器皿制作工艺中的影响与应用,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/VbuUrVvwBe7mMRcll3vcPTpmnGe
115,悬链线形式广泛应用在现代悬索建筑、悬索桥等等方面,建筑;悬索建筑;悬索桥,探讨现代悬链线形式在建筑和桥梁工程中的广泛应用，以及其在提升建筑结构强度和美学设计方面的作用。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/Ed17rFp96egm1Uc8KZZc6hYCnLe
114,"-n [蒙古人從中原撤回至蒙古草原，但卻繼續控制著雲南](skim:///Users/dachuan/Calibre Library/trans/Yang Bin/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia De Yun Nan Yu Zhong Guo (9)/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia - Yang Bin.pdf#page=136&point=77,181)",历史;地理;文化,在历史背景下探讨蒙古人从中原撤回至蒙古草原，却继续控制云南的影响和意义。可能涉及到政治、文化、地理等方面的讨论。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/RgSIrgPByey8NEc2zqUcj6AFnIc
113,认为感知意识是存在的，这个有两派，一派激进，认为目前的科学无法解释这种现实存在；另一派保守，认为通过对现有的科学做一些衍生，就可以涵盖这个现实的认知分析。但是，有一个对立的观点：这些都不是现实而是幻觉，这就是DD的幻觉主义。很好，我认为从根子上否定，会诞生新的革命,心理学;科学哲学;认知科学,在心理学、科学哲学和认知科学领域中，讨论感知意识的存在与否，以及不同学派对此观点的争论和对立，引发对现实和幻觉的思考和讨论，探讨可能的新思潮或革命的诞生,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/WsgJrKe7UeU212c3q6BcWUtunhb
112,"唐纳德-D-霍夫曼的""感知界面理论""。该理论认为，我们所感知到的外部现实并不代表现实的""真实""一面，也不代表基本现实，而更类似于成功穿越现实的""实用界面"" ([pdf](zotero://open-pdf/library/items/DK5VA8EE?page=7&annotation=WJH8EBUT))",心理学;感知界面理论;现实感知,在心理学或认知科学讨论中，探讨唐纳德-D-霍夫曼的感知界面理论，并讨论感知到的外部现实与真实之间的关系，引发关于主观感知和客观现实的讨论,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/TSnWr1colecWJXc8n2fc0BGsnQb
111,“纳格尔（Nagel）[1974]提出的著名哲学问题：成为一只蝙蝠是什么感觉？”([pdf](zotero://open-pdf/library/items/6KLCLTYI?page=10&annotation=XDW542EE)),哲学;蝙蝠;主观感受,在探讨主观感受和意识的话题下，可以引用纳格尔（Nagel）[1974]关于成为一只蝙蝠的哲学问题，探讨蝙蝠独特的感知经验和我们人类无法理解的主观感受。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/FQKLrs8e0etrorcREcscHZERnEh
110,"[改土歸流在雍正統治期間完成](skim:///Users/dachuan/Calibre Library/trans/Yang Bin/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia De Yun Nan Yu Zhong Guo (9)/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia - Yang Bin.pdf#page=182&point=107,669)",历史;清朝;雍正,通过对雍正时期的改土归流政策的讨论，探讨清朝治下的土地政策变革对社会经济的影响,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/ZNrkrzaWNeBAE6cLkvwcW8Amnoe
109,"[改土歸流的整體原則可以一言以蔽之，那就是「江內宜流不宜土，江外宜土不宜流」，也就是瀾滄江以東的區域宜設流官，瀾滄江以西的區域宜設土司](skim:///Users/dachuan/Calibre Library/trans/Yang Bin/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia De Yun Nan Yu Zhong Guo (9)/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia - Yang Bin.pdf#page=181&point=77,188)",历史;政治;中国,根据用户输入内容，可以设想一个讨论中国历史中地方政权与流官、土司的关系的话题。可以探讨在不同地区对流官和土司的安排背后的历史原因和影响。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/S5r7rXXzoeVnltcsxGBcTHQXnRg
108,"[「改土歸流」起源於明代，是指朝廷直接派流官以取代土司統 治，是中央控制地方的一項關鍵步驟](skim:///Users/dachuan/Calibre Library/trans/Yang Bin/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia De Yun Nan Yu Zhong Guo (9)/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia - Yang Bin.pdf#page=171&point=77,765)",历史;土司制度;明代,探讨明代政府通过改土归流来取代土司统治的措施，以及中央对地方政权的控制方式，对地方政治格局和中央地方关系的影响,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/PNxhrg4vAeriG7crNB3celq8n7e
107,"[明代雲南大約可以分作三種區域， 保山─元江以北稱為「內地」，這裡是由「土官」所主宰的區域， 包括楚雄、姚安、鶴慶、尋甸、武定、麗江的「土府」，以及羅 雄、趙州、路南、劍川、彌勒、師宗、安寧、阿彌、陸涼、沾益的 「土州」，還有羅次、雲南及元謀的「土縣」。在保山─元江以 南，那裡是「土司」管轄的「蠻夷」地區，包括車里、八百、潞 川、南甸、干崖、隴川、潞江、耿馬、孟卯、孟連等地。還有，最 南方的區域稱為「禦夷」地帶，雖然設有長官司，但明王朝在此幾 無權威可言](skim:///Users/dachuan/Calibre Library/trans/Yang Bin/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia De Yun Nan Yu Zhong Guo (9)/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia - Yang Bin.pdf#page=169&point=77,741)",明代;雲南;土官,根据用户输入内容，可能的讨论话题可以是明代时期在雲南的地方行政组织和管理体系，以及不同区域的地方统治形式对于当地社会和文化的影响。也可以探讨明代时期的边疆管理和对民族地区的控制策略。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/YYG7rN5Yue7SzacDOKvc4qVqnRf
106,元代在云南的统治结构，包括蒙古王侯、省级政府和地方土司之间的三足鼎立模式,历史;政治;云南,探讨元代在云南的统治结构，探讨蒙古王侯、省级政府和地方土司之间的三足鼎立模式对当地政治格局的影响,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/NLMOrWZcreFoewcygODc3hGsnVg
105,"[有一些爨僰軍人定居於湖南省桑植，中共人民解放軍十大元帥當中的賀龍，據 說就是這些移民的後裔](skim:///Users/dachuan/Calibre Library/trans/Yang Bin/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia De Yun Nan Yu Zhong Guo (9)/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia - Yang Bin.pdf#page=185&point=107,400)",历史;移民;共产党;湖南省,在湖南省桑植定居的爨僰軍人后裔可能与中共人民解放軍十大元帥之一的賀龍有关联，这个话题可以引发关于移民历史、共产党历史和湖南省历史的讨论。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/RnmJrZEy1emnEJcbbxQcjePwnpc
104,"[南中許多大姓實是漢人移民的後裔，例如雍、呂、霍、孟氏家族](skim:///Users/dachuan/Calibre Library/trans/Yang Bin/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia De Yun Nan Yu Zhong Guo (9)/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia - Yang Bin.pdf#page=152&point=77,597)",历史;族谱;移民,在探讨南中大姓实为汉人移民后裔的话题中，可以考虑探讨他们的家族史，族谱传承以及移民背景对于文化传承的影响等话题。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/LacXrl9rtejUfncLjFKcKH8Pnie
103,"[「羈」是馬絡頭、「縻」是牛轡頭](skim:///Users/dachuan/Calibre Library/trans/Yang Bin/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia De Yun Nan Yu Zhong Guo (9)/Liu Dong De Jiang Yu _Quan Qiu Shi Ye Xia - Yang Bin.pdf#page=149&point=248,549)",中文词汇;动物用具;历史文化,在古代中国文化中，动物用具如马絡头和牛轡头在制作工艺、用途等方面具有独特的历史意义，可以探讨古代社会、文化交流及技术发展等话题。,,2024/05/01,https://ejn8zf8z9a.feishu.cn/record/AAThrIVazedzOXc7Z6ccWXpfnVd
